index,timestamp,speed_desired,ambient_temperature,ambient_pressure,speed,temperature,pressure,machineID
1439,2022-01-21 17:12:59,1000,20.02,100.91,1139.64,140.51,1418.02,M_0002
1440,2022-01-21 17:13:00,1000,19.98,101.01,1144.27,140.5,1447.07,M_0002
1441,2022-01-21 17:13:01,1000,20.05,101.1,1142.86,140.64,1447.0,M_0002
1442,2022-01-21 17:13:02,1000,19.99,101.05,1144.31,140.57,1410.32,M_0002
1443,2022-01-21 17:13:03,1000,19.91,101.0,1143.72,140.5,1428.34,M_0002
1444,2022-01-21 17:13:04,1000,19.99,101.0,1147.47,140.62,1418.87,M_0002
1445,2022-01-21 17:13:05,1000,20.0,100.97,1144.25,140.62,1423.0,M_0002
1446,2022-01-21 17:13:06,1000,19.99,100.96,1148.0,140.6,1439.34,M_0002
1447,2022-01-21 17:13:07,1000,19.95,101.01,1142.68,140.55,1446.11,M_0002
1448,2022-01-21 17:13:08,1000,20.03,100.93,1139.48,140.51,1442.39,M_0002
1449,2022-01-21 17:13:09,1000,19.91,101.06,1145.87,140.54,1440.12,M_0002
1450,2022-01-21 17:13:10,1000,20.03,100.95,1144.12,140.56,1408.34,M_0002
1451,2022-01-21 17:13:11,1000,19.92,101.05,1143.27,140.46,1429.49,M_0002
1452,2022-01-21 17:13:12,1000,20.05,100.99,1146.92,140.64,1448.04,M_0002
1453,2022-01-21 17:13:13,1000,19.95,101.04,1144.91,140.63,1438.7,M_0002
1454,2022-01-21 17:13:14,1000,19.99,101.05,1143.25,140.46,1409.19,M_0002
1455,2022-01-21 17:13:15,1000,20.05,100.95,1143.81,140.57,1417.61,M_0002
1456,2022-01-21 17:13:16,1000,20.1,101.05,1142.37,140.6,1442.24,M_0002
1457,2022-01-21 17:13:17,1000,20.08,101.02,1148.28,140.58,1435.29,M_0002
1458,2022-01-21 17:13:18,1000,19.94,101.05,1145.47,140.46,1437.25,M_0002
1459,2022-01-21 17:13:19,1000,19.94,101.08,1141.33,140.54,1444.6,M_0002
1460,2022-01-21 17:13:20,1000,19.92,101.1,1142.9,140.56,1418.29,M_0002
1461,2022-01-21 17:13:21,1000,20.06,101.09,1143.46,140.59,1447.3,M_0002
1462,2022-01-21 17:13:22,1000,19.91,101.03,1147.05,140.52,1421.89,M_0002
1463,2022-01-21 17:13:23,1000,19.93,100.93,1144.17,140.65,1431.17,M_0002
1464,2022-01-21 17:13:24,1000,19.96,100.9,1143.51,140.52,1414.87,M_0002
1465,2022-01-21 17:13:25,1000,20.03,101.01,1140.01,140.6,1421.8,M_0002
1466,2022-01-21 17:13:26,1000,20.08,100.98,1144.24,140.62,1437.11,M_0002
1467,2022-01-21 17:13:27,1000,20.06,100.91,1148.37,140.63,1423.29,M_0002
1468,2022-01-21 17:13:28,1000,20.05,100.91,1140.07,140.56,1429.98,M_0002
1469,2022-01-21 17:13:29,1000,19.99,100.96,1148.44,140.59,1412.64,M_0002
1470,2022-01-21 17:13:30,1000,19.97,100.98,1147.83,140.54,1415.03,M_0002
1471,2022-01-21 17:13:31,1000,19.96,100.94,1148.28,140.5,1438.6,M_0002
1472,2022-01-21 17:13:32,1000,20.08,101.05,1145.42,140.56,1437.35,M_0002
1473,2022-01-21 17:13:33,1000,19.97,100.95,1143.85,140.54,1423.51,M_0002
1474,2022-01-21 17:13:34,1000,20.08,100.99,1146.83,140.51,1413.67,M_0002
1475,2022-01-21 17:13:35,1000,19.92,101.03,1146.21,140.52,1430.32,M_0002
1476,2022-01-21 17:13:36,1000,19.92,101.08,1143.87,140.58,1428.13,M_0002
1477,2022-01-21 17:13:37,1000,20.08,101.08,1145.94,140.48,1434.97,M_0002
1478,2022-01-21 17:13:38,1000,19.91,101.02,1144.18,140.6,1427.06,M_0002
1479,2022-01-21 17:13:39,1000,19.98,100.93,1147.34,140.64,1429.14,M_0002
1480,2022-01-21 17:13:40,1000,20.03,101.0,1148.21,140.56,1408.91,M_0002
1481,2022-01-21 17:13:41,1000,20.02,100.9,1140.7,140.51,1432.08,M_0002
1482,2022-01-21 17:13:42,1000,19.9,100.99,1148.99,140.49,1427.42,M_0002
1483,2022-01-21 17:13:43,1000,20.09,100.93,1140.96,140.65,1427.36,M_0002
1484,2022-01-21 17:13:44,1000,19.96,101.01,1146.19,140.48,1424.81,M_0002
1485,2022-01-21 17:13:45,1000,19.97,100.98,1146.5,140.63,1441.62,M_0002
1486,2022-01-21 17:13:46,1000,19.99,100.91,1142.74,140.49,1434.55,M_0002
1487,2022-01-21 17:13:47,1000,20.1,100.99,1147.41,140.54,1412.4,M_0002
1488,2022-01-21 17:13:48,1000,19.96,101.09,1144.3,140.59,1423.8,M_0002
1489,2022-01-21 17:13:49,1000,20.03,101.08,1144.18,140.55,1438.97,M_0002
1490,2022-01-21 17:13:50,1000,19.92,101.05,1139.72,140.5,1416.94,M_0002
1491,2022-01-21 17:13:51,1000,20.04,101.05,1148.48,140.6,1409.18,M_0002
1492,2022-01-21 17:13:52,1000,19.93,101.03,1147.28,140.6,1443.18,M_0002
1493,2022-01-21 17:13:53,1000,19.94,101.03,1148.05,140.58,1430.36,M_0002
1494,2022-01-21 17:13:54,1000,19.96,101.03,1142.82,140.53,1441.74,M_0002
1495,2022-01-21 17:13:55,1000,20.09,101.0,1142.22,140.66,1419.29,M_0002
1496,2022-01-21 17:13:56,1000,20.07,100.96,1146.69,140.59,1444.61,M_0002
1497,2022-01-21 17:13:57,1000,19.94,101.0,1148.34,140.6,1425.0,M_0002
1498,2022-01-21 17:13:58,1000,19.96,101.05,1143.17,140.58,1410.7,M_0002
1499,2022-01-21 17:13:59,1000,20.09,101.1,1141.21,140.59,1412.85,M_0002
1500,2022-01-21 17:14:00,1000,19.96,100.92,1147.7,140.63,1437.35,M_0002
1501,2022-01-21 17:14:01,1000,19.94,100.94,1147.11,140.66,1433.98,M_0002
1502,2022-01-21 17:14:02,1000,20.07,101.0,1145.09,140.53,1419.08,M_0002
1503,2022-01-21 17:14:03,1000,20.01,100.91,1148.74,140.48,1419.47,M_0002
1504,2022-01-21 17:14:04,1000,20.06,100.95,1145.19,140.49,1445.78,M_0002
1505,2022-01-21 17:14:05,1000,19.92,101.0,1145.77,140.56,1444.63,M_0002
1506,2022-01-21 17:14:06,1000,20.04,101.04,1147.36,140.51,1445.39,M_0002
1507,2022-01-21 17:14:07,1000,19.92,100.93,1146.99,140.54,1434.57,M_0002
1508,2022-01-21 17:14:08,1000,20.0,100.91,1140.3,140.48,1413.88,M_0002
1509,2022-01-21 17:14:09,1000,19.96,101.1,1142.82,140.65,1410.18,M_0002
1510,2022-01-21 17:14:10,1000,20.03,100.93,1140.61,140.56,1417.64,M_0002
1511,2022-01-21 17:14:11,1000,19.94,100.98,1140.63,140.6,1413.79,M_0002
1512,2022-01-21 17:14:12,1000,20.1,100.91,1143.29,140.55,1422.21,M_0002
1513,2022-01-21 17:14:13,1000,19.98,101.03,1145.47,140.63,1409.67,M_0002
1514,2022-01-21 17:14:14,1000,19.94,101.09,1143.5,140.49,1409.55,M_0002
1515,2022-01-21 17:14:15,1000,20.08,101.1,1148.31,140.67,1442.67,M_0002
1516,2022-01-21 17:14:16,1000,20.0,101.09,1141.44,140.58,1428.63,M_0002
1517,2022-01-21 17:14:17,1000,20.05,101.1,1146.86,140.57,1417.68,M_0002
1518,2022-01-21 17:14:18,1000,19.94,100.92,1140.14,140.61,1410.35,M_0002
1519,2022-01-21 17:14:19,1000,20.04,101.08,1144.67,140.65,1435.33,M_0002
1520,2022-01-21 17:14:20,1000,19.98,100.92,1139.74,140.62,1441.14,M_0002
1521,2022-01-21 17:14:21,1000,20.01,101.0,1143.99,140.54,1439.32,M_0002
1522,2022-01-21 17:14:22,1000,20.05,100.97,1145.01,140.5,1432.66,M_0002
1523,2022-01-21 17:14:23,1000,19.99,100.95,1141.17,140.58,1409.71,M_0002
1524,2022-01-21 17:14:24,1000,20.03,100.91,1142.76,140.5,1441.74,M_0002
1525,2022-01-21 17:14:25,1000,20.1,101.08,1146.73,140.48,1409.37,M_0002
1526,2022-01-21 17:14:26,1000,19.9,101.08,1146.19,140.49,1430.26,M_0002
1527,2022-01-21 17:14:27,1000,19.96,100.99,1142.41,140.57,1420.97,M_0002
1528,2022-01-21 17:14:28,1000,20.02,101.06,1141.06,140.57,1407.55,M_0002
1529,2022-01-21 17:14:29,1000,20.01,100.98,1148.5,140.49,1446.7,M_0002
1530,2022-01-21 17:14:30,1000,19.98,100.94,1139.95,140.51,1441.79,M_0002
1531,2022-01-21 17:14:31,1000,20.03,100.93,1143.84,140.67,1415.13,M_0002
1532,2022-01-21 17:14:32,1000,20.1,100.98,1148.14,140.5,1442.06,M_0002
1533,2022-01-21 17:14:33,1000,19.96,100.9,1140.06,140.51,1434.76,M_0002
1534,2022-01-21 17:14:34,1000,20.05,101.08,1148.17,140.62,1446.61,M_0002
1535,2022-01-21 17:14:35,1000,20.1,100.93,1143.01,140.52,1416.68,M_0002
1536,2022-01-21 17:14:36,1000,19.93,101.1,1149.05,140.53,1412.98,M_0002
1537,2022-01-21 17:14:37,1000,19.92,101.04,1147.33,140.57,1408.55,M_0002
1538,2022-01-21 17:14:38,1000,20.04,101.0,1149.13,140.68,1411.68,M_0002
1539,2022-01-21 17:14:39,1000,20.01,100.94,1145.02,140.62,1429.02,M_0002
1540,2022-01-21 17:14:40,1000,19.94,101.02,1141.06,140.55,1427.47,M_0002
1541,2022-01-21 17:14:41,1000,20.03,100.95,1148.23,140.63,1425.14,M_0002
1542,2022-01-21 17:14:42,1000,20.08,101.07,1144.44,140.51,1420.52,M_0002
1543,2022-01-21 17:14:43,1000,20.02,100.92,1144.35,140.59,1436.21,M_0002
1544,2022-01-21 17:14:44,1000,19.94,100.92,1144.06,140.53,1412.45,M_0002
1545,2022-01-21 17:14:45,1000,20.0,101.03,1141.4,140.52,1435.22,M_0002
1546,2022-01-21 17:14:46,1000,19.99,100.96,1146.91,140.66,1426.12,M_0002
1547,2022-01-21 17:14:47,1000,19.97,100.96,1147.21,140.49,1444.28,M_0002
1548,2022-01-21 17:14:48,1000,20.04,101.0,1142.67,140.52,1446.42,M_0002
1549,2022-01-21 17:14:49,1000,20.08,100.98,1147.49,140.5,1426.28,M_0002
1550,2022-01-21 17:14:50,1000,20.06,100.93,1145.56,140.61,1445.16,M_0002
1551,2022-01-21 17:14:51,1000,19.96,100.92,1146.06,140.66,1426.06,M_0002
1552,2022-01-21 17:14:52,1000,20.01,101.0,1143.36,140.64,1436.76,M_0002
1553,2022-01-21 17:14:53,1000,20.04,101.08,1139.16,140.66,1445.24,M_0002
1554,2022-01-21 17:14:54,1000,20.05,100.96,1144.14,140.55,1427.01,M_0002
1555,2022-01-21 17:14:55,1000,19.97,100.99,1143.71,140.52,1423.01,M_0002
1556,2022-01-21 17:14:56,1000,20.08,101.02,1142.62,140.58,1417.37,M_0002
1557,2022-01-21 17:14:57,1000,19.95,101.09,1146.4,140.52,1443.83,M_0002
1558,2022-01-21 17:14:58,1000,19.98,101.02,1148.52,140.55,1442.63,M_0002
1559,2022-01-21 17:14:59,1000,20.08,100.98,1140.79,140.67,1409.52,M_0002
1560,2022-01-21 17:15:00,1000,19.92,100.93,1142.63,140.65,1422.06,M_0002
1561,2022-01-21 17:15:01,1000,20.07,101.05,1139.68,140.61,1443.55,M_0002
1562,2022-01-21 17:15:02,1000,20.0,101.02,1141.53,140.69,1435.34,M_0002
1563,2022-01-21 17:15:03,1000,19.99,101.09,1145.81,140.5,1415.29,M_0002
1564,2022-01-21 17:15:04,1000,20.07,100.95,1144.92,140.66,1429.34,M_0002
1565,2022-01-21 17:15:05,1000,19.93,101.07,1148.23,140.57,1412.12,M_0002
1566,2022-01-21 17:15:06,1000,19.98,100.9,1146.38,140.61,1431.04,M_0002
1567,2022-01-21 17:15:07,1000,19.95,101.01,1139.41,140.63,1438.12,M_0002
1568,2022-01-21 17:15:08,1000,20.02,101.1,1142.46,140.65,1446.58,M_0002
1569,2022-01-21 17:15:09,1000,19.97,100.92,1145.04,140.62,1423.39,M_0002
1570,2022-01-21 17:15:10,1000,19.91,101.09,1143.38,140.65,1413.47,M_0002
1571,2022-01-21 17:15:11,1000,20.1,101.08,1139.94,140.63,1408.59,M_0002
1572,2022-01-21 17:15:12,1000,20.1,101.02,1144.04,140.52,1444.46,M_0002
1573,2022-01-21 17:15:13,1000,20.03,100.95,1140.68,140.67,1425.44,M_0002
1574,2022-01-21 17:15:14,1000,20.1,100.95,1144.77,140.61,1419.44,M_0002
1575,2022-01-21 17:15:15,1000,20.02,100.97,1141.31,140.65,1435.75,M_0002
1576,2022-01-21 17:15:16,1000,19.97,101.07,1142.42,140.7,1409.53,M_0002
1577,2022-01-21 17:15:17,1000,19.96,101.05,1146.09,140.62,1412.17,M_0002
1578,2022-01-21 17:15:18,1000,20.01,100.98,1147.09,140.59,1407.01,M_0002
1579,2022-01-21 17:15:19,1000,20.02,100.95,1140.25,140.66,1428.87,M_0002
1580,2022-01-21 17:15:20,1000,20.01,100.93,1144.72,140.68,1446.59,M_0002
1581,2022-01-21 17:15:21,1000,20.0,100.97,1148.48,140.62,1446.87,M_0002
1582,2022-01-21 17:15:22,1000,20.01,101.06,1145.54,140.64,1408.99,M_0002
1583,2022-01-21 17:15:23,1000,19.99,101.04,1142.67,140.6,1428.87,M_0002
1584,2022-01-21 17:15:24,1000,20.07,100.92,1142.37,140.61,1410.91,M_0002
1585,2022-01-21 17:15:25,1000,20.06,101.07,1139.58,140.67,1415.06,M_0002
1586,2022-01-21 17:15:26,1000,19.93,100.9,1142.13,140.54,1423.68,M_0002
1587,2022-01-21 17:15:27,1000,19.99,100.93,1148.94,140.55,1438.08,M_0002
1588,2022-01-21 17:15:28,1000,20.02,100.96,1140.03,140.67,1414.12,M_0002
1589,2022-01-21 17:15:29,1000,20.0,101.03,1148.45,140.62,1414.9,M_0002
1590,2022-01-21 17:15:30,1000,20.05,101.04,1140.98,140.57,1430.69,M_0002
1591,2022-01-21 17:15:31,1000,20.03,100.93,1148.0,140.62,1416.07,M_0002
1592,2022-01-21 17:15:32,1000,19.97,101.03,1140.83,140.65,1419.44,M_0002
1593,2022-01-21 17:15:33,1000,20.06,100.92,1147.05,140.6,1430.08,M_0002
1594,2022-01-21 17:15:34,1000,20.03,100.94,1143.9,140.54,1416.17,M_0002
1595,2022-01-21 17:15:35,1000,19.98,100.92,1141.45,140.57,1415.61,M_0002
1596,2022-01-21 17:15:36,1000,20.07,100.93,1139.71,140.52,1410.34,M_0002
1597,2022-01-21 17:15:37,1000,20.03,101.08,1148.4,140.55,1407.44,M_0002
1598,2022-01-21 17:15:38,1000,19.94,101.01,1147.47,140.62,1409.22,M_0002
1599,2022-01-21 17:15:39,1000,20.06,101.03,1140.89,140.53,1431.78,M_0002
1600,2022-01-21 17:15:40,0,20.05,101.05,575.03,140.59,1159.36,M_0002
1601,2022-01-21 17:15:41,0,20.09,100.92,281.83,140.6,910.62,M_0002
1602,2022-01-21 17:15:42,0,19.97,101.08,138.5,140.58,709.69,M_0002
1603,2022-01-21 17:15:43,0,20.02,101.02,67.18,140.63,590.76,M_0002
1604,2022-01-21 17:15:44,0,19.96,100.91,38.79,140.63,469.29,M_0002
1605,2022-01-21 17:15:45,0,20.04,101.07,21.4,140.68,381.43,M_0002
1606,2022-01-21 17:15:46,0,20.04,100.92,12.2,140.65,324.61,M_0002
1607,2022-01-21 17:15:47,0,20.07,100.92,1.14,140.61,284.78,M_0002
1608,2022-01-21 17:15:48,0,20.09,100.91,2.45,140.59,238.61,M_0002
1609,2022-01-21 17:15:49,0,19.94,100.91,0.97,140.62,185.11,M_0002
1610,2022-01-21 17:15:50,0,20.02,100.96,5.1,140.61,171.06,M_0002
1611,2022-01-21 17:15:51,0,19.92,100.92,-1.96,140.53,113.52,M_0002
1612,2022-01-21 17:15:52,0,19.98,101.01,3.07,140.54,106.33,M_0002
1613,2022-01-21 17:15:53,0,20.05,100.91,0.73,140.62,99.99,M_0002
1614,2022-01-21 17:15:54,0,19.96,101.04,-1.57,140.63,96.31,M_0002
1615,2022-01-21 17:15:55,0,19.99,101.08,4.62,140.66,75.7,M_0002
1616,2022-01-21 17:15:56,0,20.07,101.02,1.19,140.52,70.98,M_0002
1617,2022-01-21 17:15:57,0,19.95,100.94,2.32,140.66,82.71,M_0002
1618,2022-01-21 17:15:58,0,19.9,101.05,3.14,140.68,99.4,M_0002
1619,2022-01-21 17:15:59,0,20.01,100.97,-0.78,140.7,78.74,M_0002
1620,2022-01-22 09:03:00,1000,20.0,100.98,595.44,135.85,246.71,M_0000
1621,2022-01-22 09:03:01,1000,19.95,100.94,895.61,135.91,584.3,M_0000
1622,2022-01-22 09:03:02,1000,19.98,100.92,1045.42,135.86,915.13,M_0000
1623,2022-01-22 09:03:03,1000,20.03,101.08,1118.03,136.01,1150.58,M_0000
1624,2022-01-22 09:03:04,1000,20.05,101.1,1149.63,135.99,1363.78,M_0000
1625,2022-01-22 09:03:05,1000,20.06,100.9,1172.96,135.95,1469.35,M_0000
1626,2022-01-22 09:03:06,1000,19.92,101.08,1175.69,135.85,1534.65,M_0000
1627,2022-01-22 09:03:07,1000,19.94,100.9,1181.13,135.93,1611.52,M_0000
1628,2022-01-22 09:03:08,1000,20.05,100.98,1185.73,135.93,1632.83,M_0000
1629,2022-01-22 09:03:09,1000,20.04,100.95,1191.85,135.85,1640.0,M_0000
1630,2022-01-22 09:03:10,1000,20.01,100.94,1192.87,135.93,1638.08,M_0000
1631,2022-01-22 09:03:11,1000,20.06,100.92,1193.04,136.02,1640.98,M_0000
1632,2022-01-22 09:03:12,1000,19.99,101.02,1189.12,135.92,1641.24,M_0000
1633,2022-01-22 09:03:13,1000,19.95,101.04,1188.4,135.99,1661.77,M_0000
1634,2022-01-22 09:03:14,1000,19.95,101.04,1192.91,136.01,1659.25,M_0000
1635,2022-01-22 09:03:15,1000,20.1,101.0,1192.68,135.86,1658.96,M_0000
1636,2022-01-22 09:03:16,1000,19.97,100.97,1185.04,135.98,1672.48,M_0000
1637,2022-01-22 09:03:17,1000,19.93,101.05,1192.86,136.0,1676.56,M_0000
1638,2022-01-22 09:03:18,1000,19.97,100.9,1192.21,135.94,1648.75,M_0000
1639,2022-01-22 09:03:19,1000,20.03,100.92,1192.86,135.89,1684.33,M_0000
1640,2022-01-22 09:03:20,1000,20.06,100.98,1187.32,136.0,1668.99,M_0000
1641,2022-01-22 09:03:21,1000,19.97,101.04,1193.31,135.87,1667.7,M_0000
1642,2022-01-22 09:03:22,1000,19.95,101.01,1191.27,135.93,1672.79,M_0000
1643,2022-01-22 09:03:23,1000,20.0,101.07,1191.18,135.91,1647.42,M_0000
1644,2022-01-22 09:03:24,1000,20.0,101.05,1186.51,135.99,1676.73,M_0000
1645,2022-01-22 09:03:25,1000,20.1,101.0,1190.93,135.86,1660.95,M_0000
1646,2022-01-22 09:03:26,1000,20.0,101.04,1189.92,135.94,1682.63,M_0000
1647,2022-01-22 09:03:27,1000,20.08,101.0,1187.22,135.87,1662.21,M_0000
1648,2022-01-22 09:03:28,1000,19.98,101.05,1188.89,135.86,1664.89,M_0000
1649,2022-01-22 09:03:29,1000,19.96,101.08,1184.49,135.98,1653.04,M_0000
1650,2022-01-22 09:03:30,1000,19.93,100.95,1190.47,135.86,1661.43,M_0000
1651,2022-01-22 09:03:31,1000,20.0,100.92,1186.47,135.86,1676.44,M_0000
1652,2022-01-22 09:03:32,1000,19.92,101.01,1190.89,135.96,1653.34,M_0000
1653,2022-01-22 09:03:33,1000,19.96,101.09,1190.66,135.9,1676.84,M_0000
1654,2022-01-22 09:03:34,1000,20.01,100.91,1189.87,135.91,1655.89,M_0000
1655,2022-01-22 09:03:35,1000,19.96,100.96,1187.73,136.02,1658.77,M_0000
1656,2022-01-22 09:03:36,1000,20.05,100.91,1188.67,136.01,1665.52,M_0000
1657,2022-01-22 09:03:37,1000,20.05,100.97,1191.72,135.97,1662.09,M_0000
1658,2022-01-22 09:03:38,1000,19.92,101.08,1189.54,135.85,1648.56,M_0000
1659,2022-01-22 09:03:39,1000,19.96,101.08,1191.24,135.86,1653.64,M_0000
1660,2022-01-22 09:03:40,1000,19.97,100.96,1191.66,135.93,1683.34,M_0000
1661,2022-01-22 09:03:41,1000,19.97,100.95,1185.51,135.84,1648.74,M_0000
1662,2022-01-22 09:03:42,1000,19.99,100.97,1193.48,136.02,1653.6,M_0000
1663,2022-01-22 09:03:43,1000,20.01,100.91,1189.57,135.87,1657.49,M_0000
1664,2022-01-22 09:03:44,1000,19.92,101.09,1187.79,135.91,1652.9,M_0000
1665,2022-01-22 09:03:45,1000,20.07,101.01,1184.85,135.93,1675.86,M_0000
1666,2022-01-22 09:03:46,1000,19.94,100.99,1185.92,135.86,1675.3,M_0000
1667,2022-01-22 09:03:47,1000,20.04,101.01,1187.47,135.97,1666.21,M_0000
1668,2022-01-22 09:03:48,1000,20.05,100.98,1191.92,135.85,1665.32,M_0000
1669,2022-01-22 09:03:49,1000,19.97,101.08,1186.85,135.88,1683.27,M_0000
1670,2022-01-22 09:03:50,1000,19.97,100.94,1186.14,135.98,1678.19,M_0000
1671,2022-01-22 09:03:51,1000,20.01,101.02,1188.92,136.02,1654.98,M_0000
1672,2022-01-22 09:03:52,1000,20.07,100.96,1189.68,135.96,1664.26,M_0000
1673,2022-01-22 09:03:53,1000,19.97,100.93,1184.81,135.92,1655.32,M_0000
1674,2022-01-22 09:03:54,1000,19.94,101.05,1189.56,135.96,1668.44,M_0000
1675,2022-01-22 09:03:55,1000,20.06,100.96,1188.22,136.02,1649.42,M_0000
1676,2022-01-22 09:03:56,1000,19.94,101.02,1191.87,135.84,1673.84,M_0000
1677,2022-01-22 09:03:57,1000,19.91,101.04,1185.23,135.97,1658.22,M_0000
1678,2022-01-22 09:03:58,1000,19.98,101.06,1187.25,135.95,1680.33,M_0000
1679,2022-01-22 09:03:59,1000,20.04,101.04,1190.88,135.96,1648.64,M_0000
1680,2022-01-22 09:04:00,1000,20.02,100.97,1192.66,135.95,1655.26,M_0000
1681,2022-01-22 09:04:01,1000,20.09,101.04,1190.83,136.01,1660.93,M_0000
1682,2022-01-22 09:04:02,1000,20.05,101.04,1185.54,136.0,1660.78,M_0000
1683,2022-01-22 09:04:03,1000,20.07,100.95,1187.74,135.97,1650.12,M_0000
1684,2022-01-22 09:04:04,1000,19.93,100.97,1191.86,135.84,1679.73,M_0000
1685,2022-01-22 09:04:05,1000,20.07,101.1,1190.09,136.03,1655.76,M_0000
1686,2022-01-22 09:04:06,1000,20.07,100.93,1194.3,135.93,1660.9,M_0000
1687,2022-01-22 09:04:07,1000,20.0,101.08,1193.09,135.86,1650.73,M_0000
1688,2022-01-22 09:04:08,1000,20.02,101.04,1187.55,135.89,1678.73,M_0000
1689,2022-01-22 09:04:09,1000,19.94,101.09,1188.8,135.83,1660.58,M_0000
1690,2022-01-22 09:04:10,1000,20.04,100.97,1189.82,135.97,1665.14,M_0000
1691,2022-01-22 09:04:11,1000,20.04,101.08,1191.91,135.91,1678.16,M_0000
1692,2022-01-22 09:04:12,1000,20.06,100.93,1186.16,135.94,1647.82,M_0000
1693,2022-01-22 09:04:13,1000,19.95,101.09,1187.72,135.95,1645.73,M_0000
1694,2022-01-22 09:04:14,1000,20.01,100.93,1190.83,136.01,1661.13,M_0000
1695,2022-01-22 09:04:15,1000,20.1,101.03,1188.09,136.01,1678.67,M_0000
1696,2022-01-22 09:04:16,1000,20.05,100.91,1188.44,135.9,1645.89,M_0000
1697,2022-01-22 09:04:17,1000,20.03,101.0,1189.69,136.01,1644.79,M_0000
1698,2022-01-22 09:04:18,1000,20.0,100.94,1192.83,135.96,1681.31,M_0000
1699,2022-01-22 09:04:19,1000,20.04,101.03,1187.44,135.93,1683.0,M_0000
1700,2022-01-22 09:04:20,1000,19.94,101.1,1190.27,135.86,1652.75,M_0000
1701,2022-01-22 09:04:21,1000,20.06,100.94,1193.39,135.88,1678.39,M_0000
1702,2022-01-22 09:04:22,1000,19.92,100.91,1186.94,136.03,1651.95,M_0000
1703,2022-01-22 09:04:23,1000,19.98,100.96,1193.7,135.88,1665.97,M_0000
1704,2022-01-22 09:04:24,1000,19.94,101.09,1191.42,135.89,1660.44,M_0000
1705,2022-01-22 09:04:25,1000,19.91,101.02,1192.31,135.86,1658.88,M_0000
1706,2022-01-22 09:04:26,1000,20.09,100.99,1189.37,135.96,1683.36,M_0000
1707,2022-01-22 09:04:27,1000,20.08,101.0,1185.96,135.98,1649.17,M_0000
1708,2022-01-22 09:04:28,1000,19.99,101.03,1185.19,135.87,1651.46,M_0000
1709,2022-01-22 09:04:29,1000,20.03,100.92,1189.39,135.87,1664.65,M_0000
1710,2022-01-22 09:04:30,1000,20.04,100.94,1185.31,135.87,1676.87,M_0000
1711,2022-01-22 09:04:31,1000,19.96,101.05,1189.31,135.99,1649.49,M_0000
1712,2022-01-22 09:04:32,1000,19.92,100.91,1194.28,135.96,1663.62,M_0000
1713,2022-01-22 09:04:33,1000,20.04,101.02,1189.16,136.03,1669.34,M_0000
1714,2022-01-22 09:04:34,1000,20.05,101.03,1191.55,135.98,1667.19,M_0000
1715,2022-01-22 09:04:35,1000,20.05,100.9,1191.83,135.98,1668.25,M_0000
1716,2022-01-22 09:04:36,1000,19.99,101.02,1194.24,135.92,1659.29,M_0000
1717,2022-01-22 09:04:37,1000,19.91,100.97,1194.02,135.94,1672.71,M_0000
1718,2022-01-22 09:04:38,1000,20.03,100.97,1185.89,135.89,1644.91,M_0000
1719,2022-01-22 09:04:39,1000,19.98,101.04,1186.55,135.87,1652.92,M_0000
1720,2022-01-22 09:04:40,1000,19.95,100.99,1185.55,136.0,1678.91,M_0000
1721,2022-01-22 09:04:41,1000,19.99,101.09,1193.41,136.0,1683.75,M_0000
1722,2022-01-22 09:04:42,1000,20.01,100.97,1193.59,135.94,1683.41,M_0000
1723,2022-01-22 09:04:43,1000,20.08,100.96,1194.34,135.88,1661.83,M_0000
1724,2022-01-22 09:04:44,1000,20.01,100.9,1189.93,135.86,1652.05,M_0000
1725,2022-01-22 09:04:45,1000,19.93,100.94,1187.14,136.01,1660.12,M_0000
1726,2022-01-22 09:04:46,1000,19.93,100.98,1186.3,136.02,1672.12,M_0000
1727,2022-01-22 09:04:47,1000,19.94,101.05,1194.33,135.98,1683.45,M_0000
1728,2022-01-22 09:04:48,1000,19.95,101.08,1189.57,135.95,1663.83,M_0000
1729,2022-01-22 09:04:49,1000,19.9,100.94,1193.38,135.86,1683.61,M_0000
1730,2022-01-22 09:04:50,1000,20.05,100.92,1191.04,136.03,1661.88,M_0000
1731,2022-01-22 09:04:51,1000,19.98,101.09,1190.77,135.94,1684.01,M_0000
1732,2022-01-22 09:04:52,1000,19.95,101.07,1188.2,136.02,1660.89,M_0000
1733,2022-01-22 09:04:53,1000,20.06,100.93,1189.91,136.0,1654.44,M_0000
1734,2022-01-22 09:04:54,1000,20.0,101.03,1185.06,135.84,1668.97,M_0000
1735,2022-01-22 09:04:55,1000,20.07,101.09,1187.57,135.87,1676.64,M_0000
1736,2022-01-22 09:04:56,1000,20.01,101.06,1192.83,135.86,1646.07,M_0000
1737,2022-01-22 09:04:57,1000,19.95,100.93,1194.04,135.96,1680.69,M_0000
1738,2022-01-22 09:04:58,1000,20.03,100.99,1194.61,136.04,1666.17,M_0000
1739,2022-01-22 09:04:59,1000,20.1,101.03,1192.15,135.92,1645.74,M_0000
1740,2022-01-22 09:05:00,1000,19.92,101.06,1187.4,135.85,1661.11,M_0000
1741,2022-01-22 09:05:01,1000,19.99,100.91,1187.24,135.9,1653.12,M_0000
1742,2022-01-22 09:05:02,1000,19.9,101.08,1187.27,136.01,1671.47,M_0000
